regon;nazwa;pkd07
0003615190018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WISZNICACH ";4711
0003616660018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" SUŁÓW Z/S W DESZKOWICACH ";4711
0003616660019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" SUŁÓW Z/S W DESZKOWICACH ";4711
0003616660020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" SUŁÓW Z/S W DESZKOWICACH ";4711
0003617610003U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W RADECZNICY ";4711
0003621920012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003621920019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003625880007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003625880008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003625880010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003625880011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003629090005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W BUCZKU ";4711
0003629960014U;"SPÓŁDZIELNIA ""ROLNIK"" W ŁASKU ";4711
0003629960015U;"SPÓŁDZIELNIA ""ROLNIK"" W ŁASKU ";4711
0003629960018U;"SPÓŁDZIELNIA ""ROLNIK"" W ŁASKU ";4711
0003630270004U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PABIANICACH";4778
0003630270005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PABIANICACH";4778
0003633460011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003633460021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" OZORKÓW  ";4711
0003636360006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁOWNIE";4711
0003636360007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁOWNIE";4711
0003636360008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁOWNIE";4711
0003637600010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDUNACH";4711
0003637600012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDUNACH";4711
0003637600014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDUNACH";4711
0003638500012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W BUKOWCU";4711
0003638500014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W BUKOWCU";4711
0003638500015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W BUKOWCU";4711
0003639840008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W TUSZYNIE   ";4711
0003639840011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W TUSZYNIE   ";4711
0003639840014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W TUSZYNIE   ";4711
0003641620006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W DZIAŁOSZYNIE ";4711
0003641620007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W DZIAŁOSZYNIE ";4711
0003641620009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W DZIAŁOSZYNIE ";4711
0003648250012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003648250015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003648250016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003648540005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003648540006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003648540007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003649720007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003649720008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003651090069U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KŁOMNICACH ";4719
0003651090074U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KŁOMNICACH ";4719
0003651090076U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KŁOMNICACH ";4719
0003651090077U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KŁOMNICACH ";4719
0003651800010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŁADZICACH  ";4711
0003651800012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŁADZICACH  ";4711
0003651800013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŁADZICACH  ";4711
0003651800015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŁADZICACH  ";4711
0003651800016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŁADZICACH  ";4711
0003653220046U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220049U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220050U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220051U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220052U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220053U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220054U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220055U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220056U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220057U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220058U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220059U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220064U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220065U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220066U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220067U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220068U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220069U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220070U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220071U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220072U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220073U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220074U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220075U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220078U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220079U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220080U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220082U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220084U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220085U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220086U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220087U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220090U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220096U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220097U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220098U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220099U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220100U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220102U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220103U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003653220104U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KODRĘBIE   ";4711
0003660200012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁUCHOWIE  ";4711
0003660200015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁUCHOWIE  ";4711
0003660200017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁUCHOWIE  ";4711
0003660200019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁUCHOWIE  ";4711
0003660200020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁUCHOWIE  ";4711
0003660200021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GŁUCHOWIE  ";4711
0003660660007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GODZIANOWIE";4711
0003660660009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GODZIANOWIE";4711
0003660660013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W GODZIANOWIE";4711
0003663620006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003663620007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003663620008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003663620009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003663620010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003663620011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003663620012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003665110005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓWKU   ";4711
0003665110008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓWKU   ";4711
0003665700005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003665700006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003665700007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003665700008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003670600010U;SPÓŁDZIELNIA PRACY ROLNICZO-HANDLOWA W OLSZTYNIE  ;4778
0003670600015U;SPÓŁDZIELNIA PRACY ROLNICZO-HANDLOWA W OLSZTYNIE  ;4778
0003670600018U;SPÓŁDZIELNIA PRACY ROLNICZO-HANDLOWA W OLSZTYNIE  ;4778
0003677520010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W MIŁKACH";4711
0003677520011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W MIŁKACH";4711
0003677810003U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W RYNIE  ";4711
0003678700020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700025U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700027U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700028U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700029U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700030U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700031U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700033U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700034U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700035U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003678700040U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W IŁAWIE ";4711
0003680880008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KORSZACH   ";4711
0003680880009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KORSZACH   ";4711
0003680880010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KORSZACH   ";4711
0003680880011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KORSZACH   ";4711
0003680880012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KORSZACH   ";4711
0003680880013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KORSZACH   ";4711
0003684960011U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W MIKOŁAJKACH   ;4711
0003684960012U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W MIKOŁAJKACH   ;4711
0003684960014U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W MIKOŁAJKACH   ;4711
0003684960017U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W MIKOŁAJKACH   ;4711
0003685560015U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003685560018U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003685560019U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003685560020U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003685560021U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003685560022U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003685560025U;SPÓŁDZIELNIA HANDLOWA W PIECKACH;4711
0003688690008U;GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JONKOWIE ;4711
0003688690009U;GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JONKOWIE ;4711
0003688980025U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980026U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980031U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980032U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980033U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980034U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980035U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980036U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980039U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980040U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980041U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980042U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003688980043U;"SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ""AGRO"" W DYWITACH   ";4711
0003689580016U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W OLSZTYNKU;4711
0003689580017U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W OLSZTYNKU;4711
0003689580020U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W OLSZTYNKU;4711
0003689580021U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W OLSZTYNKU;4711
0003689580022U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W OLSZTYNKU;4711
0003689580025U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W OLSZTYNKU;4711
0003690300005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003690300007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003690300009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003690990027U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓDZIE  ";4711
0003690990028U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓDZIE  ";4711
0003690990034U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓDZIE  ";4711
0003690990036U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓDZIE  ";4711
0003690990041U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W OSTRÓDZIE  ";4711
0003692190009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PASŁĘKU";4711
0003692190010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PASŁĘKU";4711
0003692190011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PASŁĘKU";4711
0003692190015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PASŁĘKU";4711
0003692190016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PASŁĘKU";4711
0003692190017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W PASŁĘKU";4711
0003693950017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W RUCIANEM NIDZIE    ";4711
0003695440016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440025U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440027U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695440028U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ROZOGACH   ";4711
0003695730012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003695730025U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SZCZYTNIE  ";4711
0003704640014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003704640024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003708370014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDZIESZOWICACH";4711
0003708370015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDZIESZOWICACH";4711
0003708370016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDZIESZOWICACH";4711
0003708370017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDZIESZOWICACH";4711
0003708370019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ZDZIESZOWICACH";4711
